task_run__calibration,task_run__created,task_run__external_uid,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__coordinates,task_runinfo__page,task_runinfo__text
None,2017-08-27T19:32:13.627945,None,2017-08-27T19:35:11.815960,4804,"{""text"": ""\u0661\u0660 \u0627\u062e\u0644\u0627\u0637 \u0631\u0627\u0666 \u0628\u062f\u06cc\u062f\u060c \u06af\u0641\u062a \u0627\u0648\u0647 \u0639\u062c\u0628 \u0646\u06cc\u0633\u062a \u06a9\u0647 \u0627\u0628\u0644\u06cc\u0633 \u06a9\u0647 \u0645\u0646 \u062f\u0631 \u0633\u0627\u0642 \u0639\u0631\u0634 \u062f\u06cc\u062f\u0647 \u0628\u0648\u062f\u0645 \u0667"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [329, 1136, 1826, 1208]}",77,19884,None,10,None,"[329, 1136, 1826, 1208]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,١٠ اخلاط را٦ بدید، گفت اوه عجب نیست که ابلیس که من در ساق عرش دیده بودم ٧
None,2017-08-27T19:33:16.830760,None,2017-08-27T19:35:45.375928,4805,"{""text"": ""\u062e\u0648\u0627\u0647\u062f \u067e\u06cc\u062f\u0627 \u0634\u062f\u0646 \u0627\u06af\u0631 \u0627\u06cc\u0646 \u0646\u0628\u0627\u0634\u062f (\u0639\u062c\u0628 \u0646\u06cc\u0633\u062a\u0668) \u0622\u0646 \u0627\u0628\u0644\u06cc\u0633 \u0627\u06af\u0631 \u0647\u0633\u062a \u0627\u06cc\u0646 \u0628\u0627\u0634\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [326, 1213, 1734, 1296]}",77,19885,None,10,None,"[326, 1213, 1734, 1296]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,خواهد پیدا شدن اگر این نباشد (عجب نیست٨) آن ابلیس اگر هست این باشد
None,2017-08-27T19:35:11.968293,None,2017-08-27T19:35:57.137566,4806,"{""text"": ""\u0648\u0627\u0644\u0633\u0644\u0651\u0627\u0645 \u0639\u0644\u06cc\u06a9\u0645\u0669."", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1439, 1313, 1737, 1387]}",77,19886,None,10,None,"[1439, 1313, 1737, 1387]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,والسلّام علیکم٩.
None,2017-08-27T19:35:45.536371,None,2017-08-27T19:36:08.243899,4807,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1206, 2209, 1254, 2221]}",77,19887,None,10,None,"[1206, 2209, 1254, 2221]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-27T19:35:57.287398,None,2017-08-27T19:36:10.769182,4808,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [338, 2209, 1713, 2266]}",77,19888,None,10,None,"[338, 2209, 1713, 2266]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-27T19:36:08.378849,None,2017-08-27T19:36:13.694082,4809,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [337, 2265, 1716, 2328]}",77,19889,None,10,None,"[337, 2265, 1716, 2328]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-27T19:36:10.936257,None,2017-08-27T19:36:16.727644,4810,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [496, 2326, 1718, 2395]}",77,19890,None,10,None,"[496, 2326, 1718, 2395]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0027_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-27T19:36:13.848494,None,2017-08-27T19:36:40.453027,4811,"{""text"": ""\u0645\u0648\u0644\u0627\u0646\u0627 \u062c\u0644\u0627\u0644 \u0627\u0644\u062f\u06cc\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [804, 159, 1030, 207]}",77,19891,None,10,None,"[804, 159, 1030, 207]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,مولانا جلال الدین
None,2017-08-27T19:36:16.881619,None,2017-08-27T19:37:29.730639,4812,"{""text"": ""\u067e\u0633\u0631 \u0627\u062a\u0627\u0628\u06a9 \u0622\u0645\u062f \u062e\u062f\u0627\u0648\u0646\u062f\u06af\u0627\u0631\u0641\u0631\u0645\u0648\u062f\u06f1 \u06a9\u0647 \u067e\u062f\u0631 \u062a\u0648 \u062f\u0627\u06cc\u0645\u0627\u064b \u0628\u062d\u0642\u0651 \u0645\u0634\u063a\u0648\u0644 \u0627\u0633\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [212, 245, 1483, 308]}",77,19892,None,10,None,"[212, 245, 1483, 308]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,پسر اتابک آمد خداوندگارفرمود۱ که پدر تو دایماً بحقّ مشغول است
None,2017-08-27T19:36:40.599191,None,2017-08-27T19:38:08.446346,4813,"{""text"": ""\u0648 \u0627\u0639\u062a\u0642\u0627\u062f\u0634 \u063a\u0627\u0644\u0628\u0633\u062a \u0648 \u062f\u0631 \u0633\u062e\u0646\u0634 \u067e\u06cc\u062f\u0627\u0633\u062a \u0631\u0648\u0632\u06cc\u06f2 \u0627\u062a\u0627\u0628\u0643 \u06af\u0641\u062a \u06a9\u0647 \u06a9\u0627\u0641\u0631\u0627\u0646 \u0631\u0648\u0645\u06cc \u06af\u0641\u062a\u0646\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [214, 331, 1600, 396]}",77,19893,None,10,None,"[214, 331, 1600, 396]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,و اعتقادش غالبست و در سخنش پیداست روزی۲ اتابك گفت که کافران رومی گفتند
None,2017-08-27T19:37:29.875611,None,2017-08-27T19:38:53.731347,4814,"{""text"": ""\u06a9\u0647 \u062f\u062e\u062a\u0631 \u0631\u0627 \u062a\u0627\u0628\u062a\u0627\u062a\u0627\u0631\u06f3 \u062f\u0647\u06cc\u0645 \u06a9\u0647 \u062f\u06cc\u0646 \u06cc\u0643 \u06af\u0631\u062f\u062f \u0648 \u0627\u06cc\u0646 \u062f\u06cc\u0646 \u0646\u0648 \u06a9\u0647 \u0645\u0633\u0644\u0645\u0627\u0646\u06cc\u0633\u062a \u0628\u0631\u062e\u06cc\u0632\u062f\u060c"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [213, 420, 1599, 492]}",77,19894,None,10,None,"[213, 420, 1599, 492]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که دختر را تابتاتار۳ دهیم که دین یك گردد و این دین نو که مسلمانیست برخیزد،
None,2017-08-27T19:38:08.584725,None,2017-08-27T19:39:22.600196,4815,"{""text"": ""\u06af\u0641\u062a\u0645 \u0622\u062e\u0631 \u0627\u06cc\u0646 \u062f\u06cc\u0646 \u06a9\u06cc \u06cc\u0643 \u0628\u0648\u062f\u0647 \u0627\u0633\u062a \u0647\u0645\u0648\u0627\u0631\u0647 \u062f\u0648 \u0648 \u0633\u0647 \u0628\u0648\u062f\u0647 \u0627\u0633\u062a \u0648 \u062c\u0646\u06af \u0648 \u0642\u062a\u0627\u0644"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [211, 496, 1597, 577]}",77,19895,None,10,None,"[211, 496, 1597, 577]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,گفتم آخر این دین کی یك بوده است همواره دو و سه بوده است و جنگ و قتال
None,2017-08-27T19:38:53.874023,None,2017-08-27T19:40:54.810418,4816,"{""text"": ""\u0642\u0627\u06cc\u0645\u0664 \u0645\u06cc\u0627\u0646 \u0627\u06cc\u0634\u0627\u0646\u0665 \u0634\u0645\u0627 \u062f\u06cc\u0646 \u0631\u0627\u06cc\u0643 \u0686\u0648\u0646 \u062e\u0648\u0627\u0647\u06cc\u062f \u06a9\u0631\u062f\u0646\u0666 \u06cc\u06a9 \u0622\u0646\u062c\u0627 \u0634\u0648\u062f \u062f\u0631 \u0642\u06cc\u0627\u0645\u062a \u0627\u0645\u0627"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [214, 594, 1594, 666]}",77,19896,None,10,None,"[214, 594, 1594, 666]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,قایم٤ میان ایشان٥ شما دین رایك چون خواهید کردن٦ یک آنجا شود در قیامت اما
None,2017-08-27T19:39:22.733862,None,2017-08-27T19:41:46.021893,4817,"{""text"": ""\u0627\u06cc\u0646\u062c\u0627 \u06a9\u0647 \u062f\u0646\u06cc\u0627\u0633\u062a \u0645\u0645\u06a9\u0646 \u0646\u06cc\u0633\u062a \u0632\u06cc\u0631\u0627 \u0627\u06cc\u0646\u062c\u0627 \u0647\u0631 \u06cc\u06a9\u06cc \u0631\u0627 \u0645\u0631\u0627\u062f\u06cc\u0633\u062a \u0648 \u0647\u0648\u0627\u06cc\u06cc\u0633\u062a \u0645\u062e\u062a\u0644\u0641 \u06cc\u06a9\u06cc\u0667"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [215, 681, 1594, 749]}",77,19897,None,10,None,"[215, 681, 1594, 749]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,اینجا که دنیاست ممکن نیست زیرا اینجا هر یکی را مرادیست و هواییست مختلف یکی٧
None,2017-08-27T19:40:54.964471,None,2017-08-27T19:42:24.704145,4818,"{""text"": ""\u0627\u06cc\u0646\u062c\u0627 \u0645\u0645\u06a9\u0646 \u0646\u06af\u0631\u062f\u062f \u0645\u06af\u0631 \u062f\u0631 \u0642\u06cc\u0627\u0645\u062a \u06a9\u0647 \u0647\u0645\u0647 \u06cc\u0643 \u0634\u0648\u0646\u062f \u0648 \u0628\u06cc\u06a9\u062c\u0627 \u0646\u0638\u0631 \u06a9\u0646\u0646\u062f \u0648 \u06cc\u0643 \u06af\u0648\u0634"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [211, 763, 1594, 840]}",77,19898,None,10,None,"[211, 763, 1594, 840]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,اینجا ممکن نگردد مگر در قیامت که همه یك شوند و بیکجا نظر کنند و یك گوش
None,2017-08-27T19:41:46.196591,None,2017-08-27T19:42:50.956941,4819,"{""text"": ""\u06cc\u0643 \u0632\u0628\u0627\u0646 \u0634\u0648\u0646\u062f\u06f8."", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1239, 842, 1596, 917]}",77,19899,None,10,None,"[1239, 842, 1596, 917]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,یك زبان شوند۸.
None,2017-08-27T19:42:24.854246,None,2017-08-27T19:43:27.962993,4820,"{""text"": ""\u062f\u0631 \u0622\u062f\u0645\u06cc \u0628\u0633\u06cc\u0627\u0631 \u0686\u06cc\u0632\u0647\u0627\u0633\u062a\u060c \u0645\u0648\u0634 \u0627\u0633\u062a \u0648 \u0645\u0631\u063a\u0633\u062a \u0628\u0627\u0631\u06cc \u0645\u0631\u063a \u0642\u0641\u0633 \u0631\u0627 \u0628\u0627\u0644\u0627 \u0645\u06cc \u0628\u0631\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [179, 945, 1482, 1019]}",77,19900,None,10,None,"[179, 945, 1482, 1019]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,در آدمی بسیار چیزهاست، موش است و مرغست باری مرغ قفس را بالا می برد
None,2017-08-27T19:42:51.128256,None,2017-08-27T19:44:13.834435,4821,"{""text"": ""\u0648 \u0628\u0627\u0632 \u0645\u0648\u0634 \u0628\u0632\u06cc\u0631 \u0645\u06cc\u06a9\u0634\u062f \u0648 \u0635\u062f\u0647\u0632\u0627\u0631 \u0648\u062d\u0648\u0634 \u0645\u062e\u062a\u0644\u0641\u06f9 \u062f\u0631 \u0622\u062f\u0645\u06cc \u0645\u06af\u0631 \u0622\u0646\u062c\u0627\u0631\u0648\u0646\u062f \u06a9\u0647 \u0645\u0648\u0634"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [209, 1033, 1596, 1107]}",77,19901,None,10,None,"[209, 1033, 1596, 1107]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,و باز موش بزیر میکشد و صدهزار وحوش مختلف۹ در آدمی مگر آنجاروند که موش
None,2017-08-27T19:43:28.111145,None,2017-08-27T19:45:09.353377,4822,"{""text"": ""\u0645\u0648\u0634\u06cc \u0628\u06af\u0630\u0627\u0631\u062f \u0648 \u0645\u0631\u063a \u0645\u0631\u063a\u06cc \u0631\u0627\u06f1\u06f0 \u0628\u06af\u0630\u0627\u0631\u062f \u0648 \u0647\u0645\u0647 \u06cc\u0643 \u0634\u0648\u0646\u062f \u0632\u06cc\u0631\u0627 \u06a9\u0647 \u0645\u0637\u0644\u0648\u0628 \u0646\u0647 \u0628\u0627\u0644\u0627\u0633\u062a "", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [214, 1117, 1595, 1198]}",77,19902,None,10,None,"[214, 1117, 1595, 1198]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,موشی بگذارد و مرغ مرغی را۱۰ بگذارد و همه یك شوند زیرا که مطلوب نه بالاست 
None,2017-08-27T19:44:13.976768,None,2017-08-27T19:47:18.866520,4823,"{""text"": ""\u0648 \u0646\u0647 \u0632\u06cc\u0631 \u0686\u0648\u0646 \u0645\u0637\u0644\u0648\u0628 \u0638\u0627\u0647\u0631 \u0634\u0648\u062f\u0646\u0647 \u0628\u0627\u0644\u0627 \u0628\u0648\u062f\u06f1\u06f1 \u0648 \u0646\u0647 \u0632\u06cc\u0631\u06f1\u06f2 \u06cc\u06a9\u06cc \u0686\u06cc\u0632\u06cc \u06af\u0645 \u06a9\u0631\u062f\u0647\u200c\u0627\u0633\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [209, 1211, 1596, 1284]}",77,19903,None,10,None,"[209, 1211, 1596, 1284]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,و نه زیر چون مطلوب ظاهر شودنه بالا بود۱۱ و نه زیر۱۲ یکی چیزی گم کرده‌است
None,2017-08-27T19:45:09.513151,None,2017-08-27T19:48:05.231711,4824,"{""text"": ""\u0686\u067e \u0648 \u0631\u0627\u0633\u062a \u0645\u06cc\u062c\u0648\u06cc\u062f \u0648 \u067e\u06cc\u0634 \u0648 \u067e\u0633 \u0645\u06cc\u062c\u0648\u06cc\u062f\u0661\u0662 \u0686\u0648\u0646 \u0622\u0646 \u0686\u06cc\u0632\u0631\u0627 \u06cc\u0627\u0641\u062a \u0646\u0647 \u0628\u0627\u0644\u0627 \u062c\u0648\u06cc\u062f \u0648 \u0646\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [208, 1306, 1595, 1369]}",77,19904,None,10,None,"[208, 1306, 1595, 1369]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,چپ و راست میجوید و پیش و پس میجوید١٢ چون آن چیزرا یافت نه بالا جوید و نه
None,2017-08-27T19:47:19.017552,None,2017-08-27T19:48:51.615901,4825,"{""text"": ""\u0632\u06cc\u0631 \u0648 \u0646\u0647 \u0686\u067e \u062c\u0648\u06cc\u062f\u0661\u0664 \u0648 \u0646\u0647 \u0631\u0627\u0633\u062a \u0646\u0647 \u067e\u06cc\u0634 \u062c\u0648\u06cc\u062f \u0648 \u0646\u0647 \u067e\u0633 \u062c\u0645\u0639 \u0634\u0648\u062f \u067e\u0633 \u062f\u0631 \u0631\u0648\u0632\u0642\u06cc\u0627\u0645\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [209, 1392, 1595, 1465]}",77,19905,None,10,None,"[209, 1392, 1595, 1465]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,زیر و نه چپ جوید١٤ و نه راست نه پیش جوید و نه پس جمع شود پس در روزقیامت
None,2017-08-27T19:48:05.368584,None,2017-08-27T19:52:16.674924,4826,"{""text"": ""\u0647\u0645\u0647 \u06cc\u0643 \u0646\u0638\u0631 \u0634\u0648\u0646\u062f \u0648 \u06cc\u0643 \u0632\u0628\u0627\u0646 \u0648 \u06cc\u0643 \u06af\u0648\u0634 \u0648 \u06cc\u0643 \u0647\u0648\u0634 \u0686\u0646\u0627\u0646\u0643\u0661\u0665 \u062f\u0647 \u06a9\u0633 \u0631\u0627\u0628\u0627\u063a\u06cc \u06cc\u0627\u062f\u06a9\u0627\u0646\u06cc\u0661\u0666"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [214, 1479, 1593, 1542]}",77,19906,None,10,None,"[214, 1479, 1593, 1542]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,همه یك نظر شوند و یك زبان و یك گوش و یك هوش چنانك١٥ ده کس راباغی یادکانی١٦
None,2017-08-27T19:48:51.756266,None,2017-08-27T19:52:58.780350,4827,"{""text"": ""\u0628\u0634\u0631\u06a9\u062a \u0628\u0627\u0634\u062f\u060c \u0633\u062e\u0646\u0634\u0627\u0646 \u06cc\u0643 \u0628\u0627\u0634\u062f \u0648 \u063a\u0645\u0634\u0627\u0646 \u06cc\u0643 \u0648 \u0645\u0634\u063a\u0648\u0644\u06cc \u0627\u06cc\u0634\u0627\u0646\u06f1\u06f7 \u0628\u06cc\u0643 \u0686\u06cc\u0632 \u0628\u0627\u0634\u062f\u060c \u0686\u0648\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [210, 1565, 1589, 1631]}",77,19907,None,10,None,"[210, 1565, 1589, 1631]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,بشرکت باشد، سخنشان یك باشد و غمشان یك و مشغولی ایشان۱۷ بیك چیز باشد، چون
None,2017-08-27T19:52:16.835041,None,2017-08-27T19:53:37.889245,4828,"{""text"": ""\u0645\u0637\u0644\u0648\u0628 \u06cc\u0643 \u06af\u0634\u062a \u067e\u0633 \u062f\u0631 \u0631\u0648\u0632 \u0642\u06cc\u0627\u0645\u062a \u0686\u0648\u0646 \u0647\u0645\u0647 \u0631\u0627 \u06a9\u0627\u0631 \u0628\u062d\u0642 \u0627\u0641\u062a\u0627\u062f \u0647\u0645\u0647 \u06cc\u0643 \u0634\u0648\u0646\u062f \u0628\u0627\u06cc\u0646 \u0645\u0639\u0646\u06cc"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [206, 1651, 1592, 1720]}",77,19908,None,10,None,"[206, 1651, 1592, 1720]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,مطلوب یك گشت پس در روز قیامت چون همه را کار بحق افتاد همه یك شوند باین معنی
None,2017-08-27T19:52:58.936913,None,2017-08-27T19:54:08.660375,4829,"{""text"": ""\u0647\u0631 \u06a9\u0633\u06cc \u062f\u0631\u062f\u0646\u06cc\u0627 \u0628\u06a9\u0627\u0631\u06cc \u0645\u0634\u063a\u0648\u0644\u0633\u062a \u06cc\u06a9\u06cc \u062f\u0631 \u0645\u062d\u0628\u062a \u0632\u0646\u060c \u06cc\u06a9\u06cc \u062f\u0631 \u0645\u0627\u0644\u060c \u06cc\u06a9\u06cc \u062f\u0631 \u06a9\u0633\u0628\u060c \u06cc\u06a9\u06cc"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [206, 1739, 1590, 1806]}",77,19909,None,10,None,"[206, 1739, 1590, 1806]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,هر کسی دردنیا بکاری مشغولست یکی در محبت زن، یکی در مال، یکی در کسب، یکی
None,2017-08-27T19:53:38.031846,None,2017-08-27T19:54:15.208280,4830,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1040, 1796, 1051, 1803]}",77,19910,None,10,None,"[1040, 1796, 1051, 1803]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-27T19:54:08.813496,None,2017-08-27T19:55:02.183055,4831,"{""text"": ""\u062f\u0631 \u0639\u0644\u0645 \u0647\u0645\u0647 \u0631\u0627 \u0645\u0639\u062a\u0642\u062f\u0622\u0646\u0633\u062a \u06a9\u0647 \u062f\u0631\u0645\u0627\u0646 \u0645\u0646 \u0648\u0630\u0648\u0642 \u0645\u0646 \u0648 \u062e\u0648\u0634\u06cc \u0645\u0646 \u0648\u0631\u0627\u062d\u062a \u0645\u0646 \u062f\u0631 \u0622\u0646\u0633\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [206, 1832, 1592, 1899]}",77,19911,None,10,None,"[206, 1832, 1592, 1899]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0028_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,در علم همه را معتقدآنست که درمان من وذوق من و خوشی من وراحت من در آنست
