task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__bbox,taskinfo__dimensions,taskinfo__image,taskinfo__line_text
0,2017-08-30T12:10:52.135936,23264,"{""line_text"": ""\u06af\u0641\u062a\u0646\u062f \u0641\u0631\u0645\u0627 \u06af\u0641\u062a \u0645\u06a9\u0627\u0631\u06cc\u0664 \u0645\u0646 \u0628\u0648\u062f \u062f\u0648 \u06af\u0627\u0648 \u0633\u06cc\u0627\u0647 \u062f\u0627\u0634\u062a \u0627\u06a9\u0646\u0648\u0646 \u0647\u0645\u0686\u0646\u06cc\u0646 \u0628\u0631\u06cc\u0646 \u0645\u062b\u0627\u0644\u0633\u062a"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [179, 1333, 1585, 1421]}",1,0.0,82,0,ongoing,"[179, 1333, 1585, 1421]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,گفتند فرما گفت مکاری٤ من بود دو گاو سیاه داشت اکنون همچنین برین مثالست
0,2017-08-30T12:10:52.549203,23265,"{""line_text"": ""\u062e\u0644\u0642 \u06af\u0648\u06cc\u0646\u062f \u06a9\u0647 \u0641\u0644\u0627\u0646\u0665 \u062f\u0648\u0633\u062a \u0631\u0627 \u062f\u06cc\u062f\u06cc\u0645 \u0648 \u0645\u06cc\u0634\u0646\u0627\u0633\u06cc\u0645 \u0648 \u0647\u0631 \u0646\u0634\u0627\u0646\u0666 \u06a9\u0647 \u062f\u0647\u0646\u062f \u062f\u0631 \u062d\u0642\u06cc\u0642\u062a"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [182, 1429, 1585, 1519]}",1,0.0,82,0,ongoing,"[182, 1429, 1585, 1519]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,خلق گویند که فلان٥ دوست را دیدیم و میشناسیم و هر نشان٦ که دهند در حقیقت
0,2017-08-30T12:10:52.966040,23266,"{""line_text"": ""\u0647\u0645\u0686\u0646\u0627\u0646 \u0628\u0627\u0634\u062f \u06a9\u0647 \u062d\u06a9\u0627\u06cc\u062a \u062f\u0648 \u06af\u0627\u0648 \u0633\u06cc\u0627\u0647 \u062f\u0627\u062f\u0647 \u0628\u0627\u0634\u062f \u0622\u0646 "", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [734, 1516, 1581, 1589]}",1,0.0,82,0,ongoing,"[734, 1516, 1581, 1589]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,همچنان باشد که حکایت دو گاو سیاه داده باشد آن 
0,2017-08-30T12:10:53.388445,23267,"{""line_text"": ""\u06a9\u0627\u0631\u06cc \u0646\u06cc\u0627\u06cc\u062f \u0627\u06a9\u0646\u0648\u0646 \u0627\u0632 \u0646\u06cc\u0643 \u0648 \u0628\u062f \u0622\u062f\u0645\u06cc \u0645\u06cc\u0628\u0627\u06cc\u062f \u06af\u0630\u0634\u062a\u0646 \u0648 \u0641\u0631\u0648 \u0631\u0641\u062a\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [503, 1609, 1585, 1685]}",1,0.0,82,0,ongoing,"[503, 1609, 1585, 1685]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,کاری نیاید اکنون از نیك و بد آدمی میباید گذشتن و فرو رفتن
0,2017-08-30T12:10:53.806612,23268,"{""line_text"": ""\u0630\u0627\u062a \u0648 \u0686\u0647 \u06af\u0648\u0647\u0631 \u062f\u0627\u0631\u062f \u06a9\u0647 \u062f\u06cc\u062f\u0646 \u0648\u062f\u0627\u0646\u0633\u062a\u0646 \u0622\u0646\u0633\u062a \u0639\u062c\u0628\u0645 \u0645\u06cc\u0622\u06cc\u062f \u0627\u0632\u0645\u0631\u062f\u0645\u0627\u0646 \u06a9\u0647 \u06af\u0648\u06cc\u0646\u062f \u06a9\u0647"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [181, 1685, 1584, 1780]}",1,0.0,82,0,ongoing,"[181, 1685, 1584, 1780]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ذات و چه گوهر دارد که دیدن ودانستن آنست عجبم میآید ازمردمان که گویند که
0,2017-08-30T12:10:54.219578,23269,"{""line_text"": ""\u0646\u0634\u0627\u0646 \u0627\u0648 \u0646\u0628\u0627\u0634\u062f \u0648 \u0622\u0646 \u0646\u0634\u0627\u0646 \u0628\u0647\u06cc\u0686"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [177, 1537, 715, 1595]}",1,0.0,82,0,ongoing,"[177, 1537, 715, 1595]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,نشان او نباشد و آن نشان بهیچ
0,2017-08-30T12:10:54.641971,23270,"{""line_text"": ""\u062f\u0631 \u0630\u0627\u062a \u0627\u0648 \u06a9\u0647 \u0686\u0647"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [180, 1620, 486, 1678]}",1,0.0,82,0,ongoing,"[180, 1620, 486, 1678]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,در ذات او که چه
0,2017-08-30T12:10:55.055281,23271,"{""line_text"": ""\u0627\u0648\u0644\u06cc\u0627 \u0648\u0639\u0627\u0634\u0642\u0627\u0646 \u0628\u0639\u0627\u0644\u0645 \u0628\u06cc\u0686\u0648\u0646 \u06a9\u0647 \u0627\u0648\u0631\u0627 \u062c\u0627\u06cc \u0646\u06cc\u0633\u062a\u06f7 \u0648 \u0635\u0648\u0631\u062a \u0646\u06cc\u0633\u062a \u0648 \u0628\u06cc\u0686\u0648\u0646 \u0648 \u0686\u06af\u0648\u0646\u0647"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [183, 1783, 1583, 1859]}",1,0.0,82,0,ongoing,"[183, 1783, 1583, 1859]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,اولیا وعاشقان بعالم بیچون که اورا جای نیست۷ و صورت نیست و بیچون و چگونه
0,2017-08-30T12:10:55.472975,23272,"{""line_text"": ""\u0627\u0633\u062a\u06f8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [1486, 1878, 1583, 1921]}",1,0.0,82,0,ongoing,"[1486, 1878, 1583, 1921]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,است۸
0,2017-08-30T12:10:55.896987,23273,"{""line_text"": ""\u0648 \u0631\u0648\u0632 \u062f\u0631\u0622\u0646\u0646\u062f \u0627\u06cc\u0646 \u0634\u062e\u0635\u06cc \u06a9\u0647 \u0634\u062e\u0635\u06cc \u0631\u0627 \u062f\u0648\u0633\u062a \u0645\u06cc\u062f\u0627\u0631\u062f \u0648 \u0627\u0632\u0648 \u0645\u062f\u062f \u0645\u06cc\u06af\u06cc\u0631\u062f \u0622\u062e\u0631 \u0627\u06cc\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [180, 1967, 1586, 2035]}",1,0.0,82,0,ongoing,"[180, 1967, 1586, 2035]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,و روز درآنند این شخصی که شخصی را دوست میدارد و ازو مدد میگیرد آخر این
0,2017-08-30T12:10:56.286473,23274,"{""line_text"": ""\u0645\u062f\u062f \u0648 \u0644\u0637\u0641\u06f9 \u0648\u0627\u062d\u0633\u0627\u0646 \u0648\u0639\u0644\u0645 \u0648\u0630\u06a9\u0631 \u0648\u0641\u06a9\u0631 \u0648\u0634\u0627\u062f\u06cc \u0648\u063a\u0645 \u0627\u0648\u06f1\u06f0 \u0645\u06cc\u06af\u06cc\u0631\u062f \u0648\u0627\u06cc\u0646 \u062c\u0645\u0644\u0647 \u062f\u0631 \u0639\u0627\u0644\u0645"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [178, 2055, 1587, 2132]}",1,0.0,82,0,ongoing,"[178, 2055, 1587, 2132]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,مدد و لطف۹ واحسان وعلم وذکر وفکر وشادی وغم او۱۰ میگیرد واین جمله در عالم
0,2017-08-30T12:10:56.725894,23275,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [233, 1882, 1369, 1913]}",1,0.0,82,0,ongoing,"[233, 1882, 1369, 1913]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:10:57.144133,23276,"{""line_text"": ""\u0633\u062a\u06f8 \u0686\u06af\u0648\u0646\u0647 \u0639\u0634\u0642 \u0628\u0627\u0632\u06cc \u0645\u06cc\u06a9\u0646\u0646\u062f \u0648\u0645\u062f\u062f \u0648\u0642\u0648\u062a \u0645\u06cc\u06af\u06cc\u0631\u0646\u062f \u0648\u0645\u062a\u0623\u062b\u0631 \u0645\u06cc\u0634\u0648\u0646\u062f\u060c \u0622\u062e\u0631 \u0634\u0628"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [183, 1876, 1567, 1949]}",1,0.0,82,0,ongoing,"[183, 1876, 1567, 1949]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ست۸ چگونه عشق بازی میکنند ومدد وقوت میگیرند ومتأثر میشوند، آخر شب
0,2017-08-30T12:10:57.568102,23277,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [1005, 2146, 1626, 2155]}",1,0.0,82,0,ongoing,"[1005, 2146, 1626, 2155]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:10:57.984240,23278,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [264, 2190, 1566, 2244]}",1,0.0,82,0,ongoing,"[264, 2190, 1566, 2244]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:10:58.399920,23279,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [195, 2246, 1566, 2309]}",1,0.0,82,0,ongoing,"[195, 2246, 1566, 2309]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:10:58.815213,23280,"{""line_text"": """", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [497, 2320, 1569, 2382]}",1,0.0,82,0,ongoing,"[497, 2320, 1569, 2382]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
0,2017-08-30T12:10:59.342066,23281,"{""line_text"": ""\u06f3\u06f8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [2009, 2765], ""bbox"": [871, 2436, 922, 2467]}",1,0.0,82,0,ongoing,"[871, 2436, 922, 2467]","[2009, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۳۸
0,2017-08-30T12:10:59.759697,23282,"{""line_text"": ""\u0646\u0645\u06cc\u0622\u06cc\u062f \u0648 \u0639\u062c\u0628\u0634 \u0645\u06cc\u0622\u06cc\u062f"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [276, 276, 632, 340]}",1,0.0,82,0,ongoing,"[276, 276, 632, 340]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,نمیآید و عجبش میآید
0,2017-08-30T12:11:00.173160,23283,"{""line_text"": ""\u0634\u0648\u0646\u062f \u0648 \u0627\u0632\u0648\u06cc \u0686\u0648\u0646 \u0645\u062f\u062f \u06af\u06cc\u0631\u0646\u062f\u060c \u062d\u06a9\u06cc\u0645\u06cc \u0645\u0646\u06a9\u0631 \u0645\u06cc\u0628\u0648\u062f \u0627\u06cc\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [286, 360, 1197, 452]}",1,0.0,82,0,ongoing,"[286, 360, 1197, 452]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,شوند و ازوی چون مدد گیرند، حکیمی منکر میبود این
0,2017-08-30T12:11:00.590994,23284,"{""line_text"": ""\u0635\u062d\u062a \u0631\u0627 \u0628\u06af\u0648 \u06a9\u0647 \u0686\u06af\u0648\u0646\u0647 \u0627\u0633\u062a"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [288, 523, 746, 596]}",1,0.0,82,0,ongoing,"[288, 523, 746, 596]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,صحت را بگو که چگونه است
0,2017-08-30T12:11:01.013396,23285,"{""line_text"": ""\u0645\u0648\u062f \u0627\u06cc\u0646\u0643 \u0635\u0648\u0631\u062a \u0622\u0633\u0645\u0627\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [276, 1220, 703, 1287]}",1,0.0,82,0,ongoing,"[276, 1220, 703, 1287]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,مود اینك صورت آسمان
0,2017-08-30T12:11:01.431356,23286,"{""line_text"": ""\u062a\u0627\u0646 \u0648 \u0632\u0645\u0633\u062a\u0627\u0646 \u0648 \u062a\u0628\u062f\u06cc\u0644\u0647\u0627\u06cc \u0631\u0648\u0632\u06af\u0627\u0631 \u0631\u0627"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [271, 1388, 938, 1463]}",1,0.0,82,0,ongoing,"[271, 1388, 938, 1463]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,تان و زمستان و تبدیلهای روزگار را
0,2017-08-30T12:11:01.843868,23287,"{""line_text"": ""\u0627\u0628\u0631 \u062c\u0645\u0627\u062f \u0686\u0647 \u062f\u0627\u0646\u062f \u06a9\u0647 \u0628\u0648\u0642\u062a \u0645\u06cc \u0628\u0627\u06cc\u062f \u0628\u0627\u0631\u06cc\u062f\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [276, 1485, 958, 1553]}",1,0.0,82,0,ongoing,"[276, 1485, 958, 1553]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ابر جماد چه داند که بوقت می باید باریدن
0,2017-08-30T12:11:02.262076,23288,"{""line_text"": ""\u0643 \u0631\u0627 \u062f\u0647 \u0645\u06cc \u062f\u0647\u062f \u0622\u062e\u0631 \u0627\u06cc\u0646 \u0631\u0627 \u06a9\u0633\u06cc"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [276, 1566, 871, 1635]}",1,0.0,82,0,ongoing,"[276, 1566, 871, 1635]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ك را ده می دهد آخر این را کسی
0,2017-08-30T12:11:02.684758,23289,"{""line_text"": ""\u0645\u0648\u0644\u0627\u0646\u0627 \u062c\u0644\u0627\u0644 \u0627\u0644\u062f\u06cc\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [887, 218, 1128, 265]}",1,0.0,82,0,ongoing,"[887, 218, 1128, 265]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,مولانا جلال الدین
0,2017-08-30T12:11:03.102468,23290,"{""line_text"": ""\u0644\u0627\u0645\u06a9\u0627\u0646\u0633\u062a \u0648 \u0627\u0648 \u062f\u0645 \u0628\u062f\u0645 \u0627\u0632\u06cc\u0646 \u0645\u0639\u0627\u0646\u06cc \u0645\u062f\u062f \u0645\u06cc\u06af\u06cc\u0631\u062f \u0648 \u0645\u062a\u0623\u062b\u0631 \u0645\u06cc\u0634\u0648\u062f\u060c \u0639\u062c\u0628\u0634"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [640, 290, 1707, 380]}",1,0.0,82,0,ongoing,"[640, 290, 1707, 380]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,لامکانست و او دم بدم ازین معانی مدد میگیرد و متأثر میشود، عجبش
0,2017-08-30T12:11:03.619854,23291,"{""line_text"": ""\u06a9\u0647 \u0628\u0631 \u0639\u0627\u0644\u0645\u06f1 \u0644\u0627\u0645\u06a9\u0627\u0646 \u0686\u0648\u0646 \u0639\u0627\u0634\u0642"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [1209, 391, 1708, 472]}",1,0.0,82,0,ongoing,"[1209, 391, 1708, 472]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که بر عالم۱ لامکان چون عاشق
0,2017-08-30T12:11:04.037804,23292,"{""line_text"": ""\u0645\u0639\u0646\u06cc \u0631\u0627 \u0631\u0648\u0632\u06cc \u0631\u0646\u062c\u0648\u0631 \u0634\u062f \u0648 \u0627\u0632 \u062f\u0633\u062a \u0631"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [1129, 481, 1705, 546]}",1,0.0,82,0,ongoing,"[1129, 481, 1705, 546]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,معنی را روزی رنجور شد و از دست ر
0,2017-08-30T12:11:04.464276,23293,"{""line_text"": ""\u0627\u0648 \u0631\u0641\u062a \u06af\u0641\u062a \u0622\u062e\u0631 \u0686\u0647 \u0645\u06cc\u0637\u0644\u0628\u06cc \u06af\u0641\u062a \u0635\u062d\u062a\u060c \u06af\u0641\u062a \u0635\u0648\u0631\u062a \u0627\u06cc\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [750, 551, 1704, 631]}",1,0.0,82,0,ongoing,"[750, 551, 1704, 631]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,او رفت گفت آخر چه میطلبی گفت صحت، گفت صورت این
0,2017-08-30T12:11:04.877961,23294,"{""line_text"": ""\u062a\u0627 \u062d\u0627\u0635\u0644 \u06a9\u0646\u0645 \u06af\u0641\u062a \u0635\u062d\u062a \u0635\u0648\u0631\u062a\u06cc \u0646\u062f\u0627\u0631\u062f (\u0648 \u0628\u06cc\u0686\u0648\u0646\u0633\u062a)\u0664 \u06af\u0641\u062a \u0627\u06a9\u0646\u0648\u0646 \u0635\u062d\u062a \u0686\u0648\u0646"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [297, 623, 1706, 729]}",1,0.0,82,0,ongoing,"[297, 623, 1706, 729]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,تا حاصل کنم گفت صحت صورتی ندارد (و بیچونست)٤ گفت اکنون صحت چون
0,2017-08-30T12:11:05.291515,23295,"{""line_text"": ""\u062e\u0631 \u0628\u06af\u0648 \u06a9\u0647 \u0635\u062d\u062a \u0686\u06cc\u0633\u062a\u060c \u06af\u0641\u062a \u0627\u06cc\u0646 \u0645\u06cc\u062f\u0627\u0646\u0645 \u06a9\u0647 "", ""image"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [1901, 2765], ""bbox"": [297, 703, 1104, 791]}",1,0.0,82,0,ongoing,"[297, 703, 1104, 791]","[1901, 2765]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0039_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,خر بگو که صحت چیست، گفت این میدانم که 
