task_run__calibration,task_run__created,task_run__external_uid,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__coordinates,task_runinfo__page,task_runinfo__text
None,2017-10-16T15:24:51.408147,None,2017-10-16T15:24:55.012313,8062,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [703, 2306, 1656, 2367]}",82,23242,None,3,None,"[703, 2306, 1656, 2367]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:24:53.247828,None,2017-10-16T15:24:59.193025,8063,"{""text"": ""\u06f3\u06f7"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [939, 2422, 988, 2452]}",82,23243,None,3,None,"[939, 2422, 988, 2452]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۳۷
None,2017-10-16T15:24:55.217095,None,2017-10-16T15:25:03.310426,8064,"{""text"": ""\u0661\u0665"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1721, 1531, 1760, 1555]}",82,23244,None,3,None,"[1721, 1531, 1760, 1555]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,١٥
None,2017-10-16T15:24:59.394965,None,2017-10-16T15:25:08.675140,8065,"{""text"": ""\u0641\u06cc\u0647 \u0645\u0627\u0641\u06cc\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [854, 216, 952, 260]}",82,23245,None,3,None,"[854, 216, 952, 260]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,فیه مافیه
None,2017-10-16T15:25:35.143046,None,2017-10-16T15:26:08.189909,8066,"{""text"": ""\u062f\u0631 \u0622\u0646 \u0639\u0627\u0644\u0645 \u062d\u0634\u0631 \u0634\u0648\u0646\u062f \u0622\u0634\u0646\u0627\u06cc\u06cc\u06cc \u0642\u0648\u062a \u06af\u0631\u0641\u062a\u0647 \u0628\u0627\u0634\u062f \u0632\u0648\u062f \u0647\u0645\u062f\u06af\u0631 \u0631\u0627 \u0628\u0627\u0632\u0634\u0646\u0627\u0633\u0646\u062f \u0648 \u0628\u062f\u0627\u0646\u0646\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [175, 290, 1585, 377]}",82,23246,None,3,None,"[175, 290, 1585, 377]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,در آن عالم حشر شوند آشناییی قوت گرفته باشد زود همدگر را بازشناسند و بدانند
None,2017-10-16T15:25:35.339818,None,2017-10-16T15:26:12.418225,8067,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [483, 395, 1135, 459]}",82,23247,None,3,None,"[483, 395, 1135, 459]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:26:08.394366,None,2017-10-16T15:26:16.968804,8068,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [917, 453, 1582, 533]}",82,23248,None,3,None,"[917, 453, 1582, 533]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:26:12.607491,None,2017-10-16T15:26:20.535519,8069,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1181, 543, 1584, 615]}",82,23249,None,3,None,"[1181, 543, 1584, 615]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:26:17.170838,None,2017-10-16T15:26:46.323491,8070,"{""text"": ""\u06a9\u0647 \u0645\u0627 \u062f\u0631 \u062f\u0627\u0631 \u062f\u0646\u06cc\u0627 \u0628\u0647\u0645 \u0628\u0648\u062f\u0647\u200c\u0627\u06cc\u0645 \u0648 \u0628\u0647\u0645 \u062e\u0648\u0634 \u0628\u067e\u06cc\u0648\u0646\u062f\u0646\u062f \u0632\u06cc\u0631\u0627 \u06a9\u0647 \u0622\u062f\u0645\u06cc \u06cc\u0627\u0631 \u062e\u0648\u062f \u0631\u0627 \u0632\u0648\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [183, 369, 1584, 461]}",82,23250,None,3,None,"[183, 369, 1584, 461]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که ما در دار دنیا بهم بوده‌ایم و بهم خوش بپیوندند زیرا که آدمی یار خود را زود
None,2017-10-16T15:26:20.715295,None,2017-10-16T15:26:50.301175,8071,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [181, 483, 899, 544]}",82,23251,None,3,None,"[181, 483, 899, 544]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:26:46.526582,None,2017-10-16T15:26:54.781900,8072,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [180, 550, 1390, 648]}",82,23252,None,3,None,"[180, 550, 1390, 648]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:26:50.489899,None,2017-10-16T15:27:16.207677,8073,"{""text"": ""\u0628\u06af\u0631\u06af\u06cc \u0645\u0628\u062f\u0644 \u0645\u06cc\u0634\u0648\u062f \u0647\u0645\u0627\u0646 \u0631\u0627 \u06a9\u0647 \u06cc\u0648\u0633\u0641 \u0645\u06cc\u062f\u06cc\u062f\u06cc \u0627\u06a9\u0646\u0648\u0646 \u0628\u0635\u0648\u0631\u062a \u06af\u0631\u06af\u0634 \u0645\u06cc \u0628\u06cc\u0646\u06cc"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [179, 630, 1580, 724]}",82,23253,None,3,None,"[179, 630, 1580, 724]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,بگرگی مبدل میشود همان را که یوسف میدیدی اکنون بصورت گرگش می بینی
None,2017-10-16T15:26:54.991704,None,2017-10-16T15:27:21.119037,8074,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [179, 744, 1053, 813]}",82,23254,None,3,None,"[179, 744, 1053, 813]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:27:16.404872,None,2017-10-16T15:27:43.112424,8075,"{""text"": ""\u06af\u0645\u0634 \u06a9\u0631\u062f\u06cc \u0641\u0631\u062f\u0627 \u06a9\u0647 \u062d\u0634\u0631 \u062f\u06cc\u06af\u0631 \u0638\u0627\u0647\u0631 \u0634\u0648\u062f \u0648 \u0627\u06cc\u0646 \u0630\u0627\u062a \u0628\u0630\u0627\u062a \u062f\u06cc\u06af\u0631 \u0645\u0628\u062f\u0644 \u06af\u0631\u062f\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [181, 806, 1585, 894]}",82,23255,None,3,None,"[181, 806, 1585, 894]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,گمش کردی فردا که حشر دیگر ظاهر شود و این ذات بذات دیگر مبدل گردد
None,2017-10-16T15:27:21.315049,None,2017-10-16T15:27:48.001727,8076,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1057, 718, 1584, 782]}",82,23256,None,3,None,"[1057, 718, 1584, 782]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:27:43.315694,None,2017-10-16T15:27:50.598624,8077,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [211, 900, 1520, 930]}",82,23257,None,3,None,"[211, 900, 1520, 930]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:27:48.196492,None,2017-10-16T15:28:11.189953,8078,"{""text"": ""\u0686\u0648\u0646 \u0627\u0648\u0631\u0627 \u0646\u06cc\u0643 \u0646\u0634\u0646\u0627\u062e\u062a\u0647 \u0628\u0627\u0634\u06cc \u0648 \u062f\u0631 \u0630\u0627\u062a \u0648\u06cc \u0646\u06cc\u0643 \u0646\u06cc\u0643 \u0641\u0631\u0648 \u0646\u0631\u0641\u062a\u0647 \u0628\u0627\u0634\u06cc \u0686\u0648\u0646\u0634"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [178, 895, 1582, 979]}",82,23258,None,3,None,"[178, 895, 1582, 979]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,چون اورا نیك نشناخته باشی و در ذات وی نیك نیك فرو نرفته باشی چونش
None,2017-10-16T15:27:50.804731,None,2017-10-16T15:28:16.131424,8079,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [186, 985, 1571, 1016]}",82,23259,None,3,None,"[186, 985, 1571, 1016]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:28:11.400652,None,2017-10-16T15:28:25.580172,8080,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [211, 980, 1584, 1061]}",82,23260,None,3,None,"[211, 980, 1584, 1061]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:28:16.326805,None,2017-10-16T15:29:02.240908,8081,"{""text"": ""\u06a9\u0647 \u062f\u0631 \u0647\u0631 \u0622\u062f\u0645\u06cc \u0645\u0633\u062a\u0639\u0627\u0631\u0633\u062a \u0627\u0632\u0627\u0646 \u06af\u0630\u0634\u062a\u0646 \u0648 \u062f\u0631 \u0639\u06cc\u0646 \u0630\u0627\u062a \u0627\u0648 \u0631\u0641\u062a\u0646 \u0648 \u0646\u06cc\u0643 \u0646\u06cc\u0643 \u062f\u06cc\u062f\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [179, 1068, 1581, 1153]}",82,23261,None,3,None,"[179, 1068, 1581, 1153]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که در هر آدمی مستعارست ازان گذشتن و در عین ذات او رفتن و نیك نیك دیدن
None,2017-10-16T15:28:25.758451,None,2017-10-16T15:29:21.863553,8082,"{""text"": ""\u06a9\u0647 \u0627\u06cc\u0646 \u0627\u0648\u0635\u0627\u0641 \u06a9\u0647 \u0645\u0631\u062f\u0645 \u0647\u0645\u062f\u06af\u0631 \u0631\u0627 \u0628\u0631\u0645\u06cc\u062f\u0647\u0646\u062f \u0627\u0648\u0635\u0627\u0641 \u0627\u0635\u0644\u06cc \u0627\u06cc\u0634\u0627\u0646 \u0646\u06cc\u0633\u062a."", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [323, 1158, 1580, 1244]}",82,23262,None,3,None,"[323, 1158, 1580, 1244]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که این اوصاف که مردم همدگر را برمیدهند اوصاف اصلی ایشان نیست.
None,2017-10-16T15:29:02.457576,None,2017-10-16T15:29:49.512412,8083,"{""text"": ""\u062d\u06a9\u0627\u06cc\u062a\u06cc \u06af\u0641\u062a\u0647 \u0627\u0646\u062f \u06a9\u0647 \u0634\u062e\u0635\u06cc \u06af\u0641\u062a \u06a9\u0647 \u0645\u0646 \u0641\u0644\u0627\u0646 \u0645\u0631\u062f\u0631\u0627 \u0646\u06cc\u0643 \u0645\u06cc\u0634\u0646\u0627\u0633\u0645 \u0648 \u0646\u0634\u0627\u0646 \u0627\u0648 \u0628\u062f\u0647\u0645"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [178, 1249, 1471, 1341]}",82,23263,None,3,None,"[178, 1249, 1471, 1341]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,حکایتی گفته اند که شخصی گفت که من فلان مردرا نیك میشناسم و نشان او بدهم
None,2017-10-16T15:29:22.065487,None,2017-10-16T15:30:09.941823,8084,"{""text"": ""\u06af\u0641\u062a\u0646\u062f \u0641\u0631\u0645\u0627 \u06af\u0641\u062a \u0645\u06a9\u0627\u0631\u06cc\u0664 \u0645\u0646 \u0628\u0648\u062f \u062f\u0648 \u06af\u0627\u0648 \u0633\u06cc\u0627\u0647 \u062f\u0627\u0634\u062a \u0627\u06a9\u0646\u0648\u0646 \u0647\u0645\u0686\u0646\u06cc\u0646 \u0628\u0631\u06cc\u0646 \u0645\u062b\u0627\u0644\u0633\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [179, 1333, 1585, 1421]}",82,23264,None,3,None,"[179, 1333, 1585, 1421]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,گفتند فرما گفت مکاری٤ من بود دو گاو سیاه داشت اکنون همچنین برین مثالست
None,2017-10-16T15:29:49.715758,None,2017-10-16T15:30:29.398616,8085,"{""text"": ""\u062e\u0644\u0642 \u06af\u0648\u06cc\u0646\u062f \u06a9\u0647 \u0641\u0644\u0627\u0646\u0665 \u062f\u0648\u0633\u062a \u0631\u0627 \u062f\u06cc\u062f\u06cc\u0645 \u0648 \u0645\u06cc\u0634\u0646\u0627\u0633\u06cc\u0645 \u0648 \u0647\u0631 \u0646\u0634\u0627\u0646\u0666 \u06a9\u0647 \u062f\u0647\u0646\u062f \u062f\u0631 \u062d\u0642\u06cc\u0642\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [182, 1429, 1585, 1519]}",82,23265,None,3,None,"[182, 1429, 1585, 1519]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,خلق گویند که فلان٥ دوست را دیدیم و میشناسیم و هر نشان٦ که دهند در حقیقت
None,2017-10-16T15:30:10.143081,None,2017-10-16T15:30:34.011383,8086,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [734, 1516, 1581, 1589]}",82,23266,None,3,None,"[734, 1516, 1581, 1589]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:30:29.600476,None,2017-10-16T15:30:37.114434,8087,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [503, 1609, 1585, 1685]}",82,23267,None,3,None,"[503, 1609, 1585, 1685]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:30:34.205934,None,2017-10-16T15:30:56.493952,8088,"{""text"": ""\u0630\u0627\u062a \u0648 \u0686\u0647 \u06af\u0648\u0647\u0631 \u062f\u0627\u0631\u062f \u06a9\u0647 \u062f\u06cc\u062f\u0646 \u0648\u062f\u0627\u0646\u0633\u062a\u0646 \u0622\u0646\u0633\u062a \u0639\u062c\u0628\u0645 \u0645\u06cc\u0622\u06cc\u062f \u0627\u0632\u0645\u0631\u062f\u0645\u0627\u0646 \u06a9\u0647 \u06af\u0648\u06cc\u0646\u062f \u06a9\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [181, 1685, 1584, 1780]}",82,23268,None,3,None,"[181, 1685, 1584, 1780]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ذات و چه گوهر دارد که دیدن ودانستن آنست عجبم میآید ازمردمان که گویند که
None,2017-10-16T15:30:37.315469,None,2017-10-16T15:31:00.102822,8089,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [177, 1537, 715, 1595]}",82,23269,None,3,None,"[177, 1537, 715, 1595]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:30:56.697413,None,2017-10-16T15:31:02.600589,8090,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [180, 1620, 486, 1678]}",82,23270,None,3,None,"[180, 1620, 486, 1678]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:31:00.304473,None,2017-10-16T15:31:23.204503,8091,"{""text"": ""\u0627\u0648\u0644\u06cc\u0627 \u0648\u0639\u0627\u0634\u0642\u0627\u0646 \u0628\u0639\u0627\u0644\u0645 \u0628\u06cc\u0686\u0648\u0646 \u06a9\u0647 \u0627\u0648\u0631\u0627 \u062c\u0627\u06cc \u0646\u06cc\u0633\u062a\u06f7 \u0648 \u0635\u0648\u0631\u062a \u0646\u06cc\u0633\u062a \u0648 \u0628\u06cc\u0686\u0648\u0646 \u0648 \u0686\u06af\u0648\u0646\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [183, 1783, 1583, 1859]}",82,23271,None,3,None,"[183, 1783, 1583, 1859]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,اولیا وعاشقان بعالم بیچون که اورا جای نیست۷ و صورت نیست و بیچون و چگونه
None,2017-10-16T15:31:02.786940,None,2017-10-16T15:31:27.108807,8092,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1486, 1878, 1583, 1921]}",82,23272,None,3,None,"[1486, 1878, 1583, 1921]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:31:23.412507,None,2017-10-16T15:31:44.015130,8093,"{""text"": ""\u0648 \u0631\u0648\u0632 \u062f\u0631\u0622\u0646\u0646\u062f \u0627\u06cc\u0646 \u0634\u062e\u0635\u06cc \u06a9\u0647 \u0634\u062e\u0635\u06cc \u0631\u0627 \u062f\u0648\u0633\u062a \u0645\u06cc\u062f\u0627\u0631\u062f \u0648 \u0627\u0632\u0648 \u0645\u062f\u062f \u0645\u06cc\u06af\u06cc\u0631\u062f \u0622\u062e\u0631 \u0627\u06cc\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [180, 1967, 1586, 2035]}",82,23273,None,3,None,"[180, 1967, 1586, 2035]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,و روز درآنند این شخصی که شخصی را دوست میدارد و ازو مدد میگیرد آخر این
None,2017-10-16T15:31:27.306458,None,2017-10-16T15:32:04.268069,8094,"{""text"": ""\u0645\u062f\u062f \u0648 \u0644\u0637\u0641\u06f9 \u0648\u0627\u062d\u0633\u0627\u0646 \u0648\u0639\u0644\u0645 \u0648\u0630\u06a9\u0631 \u0648\u0641\u06a9\u0631 \u0648\u0634\u0627\u062f\u06cc \u0648\u063a\u0645 \u0627\u0648\u06f1\u06f0 \u0645\u06cc\u06af\u06cc\u0631\u062f \u0648\u0627\u06cc\u0646 \u062c\u0645\u0644\u0647 \u062f\u0631 \u0639\u0627\u0644\u0645"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [178, 2055, 1587, 2132]}",82,23274,None,3,None,"[178, 2055, 1587, 2132]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,مدد و لطف۹ واحسان وعلم وذکر وفکر وشادی وغم او۱۰ میگیرد واین جمله در عالم
None,2017-10-16T15:31:44.220465,None,2017-10-16T15:32:06.746263,8095,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [233, 1882, 1369, 1913]}",82,23275,None,3,None,"[233, 1882, 1369, 1913]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-16T15:32:04.488285,None,2017-10-16T15:32:27.978508,8096,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [183, 1876, 1567, 1949]}",82,23276,None,3,None,"[183, 1876, 1567, 1949]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
