task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__bbox,taskinfo__dimensions,taskinfo__image,taskinfo__line_text
0,2017-07-21T10:29:45.408428,7972,"{""line_text"": ""\u05d9\u05db\u05d5\u05dc \u05dc\u05d7\u05d6\u05d5\u05e8 \u05d1\u05d5 \u05e2\u05d3 \u05e9\u05d4\u05d2\u05d9\u05e2 \u05e9\u05de\u05d9\u05d8\u05d4 \u05d0\u05d7\u05e8\u05ea \u05d5\u05d9\u05d1\u05d3\u05e7 \u05d5\u05d9\u05d7\u05d6\u05d5\u05e8 \u05d1\u05d5 \u05d7\u05d5\u05e8\u05d4 \u05d1\u05de\u05d5\u05e8\u05d4 \u05e8' \u05e0\u05d7\u05de\u05d9\u05d0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1033, 1642, 3654, 1742]}",1,0.0,60,0,completed,"[1033, 1642, 3654, 1742]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,יכול לחזור בו עד שהגיע שמיטה אחרת ויבדק ויחזור בו חורה במורה ר' נחמיא
0,2017-07-21T10:29:45.419319,7973,"{""line_text"": ""10 \u05d0\u05d5' \u05d7\u05d5\u05e8\u05d4 \u05de\u05de\u05d5\u05df \u05d5\u05dc\u05d0 \u05d7\u05d6\u05e8\u05ea \u05d3\u05d1\u05e8\u05d9\u05dd \u05db\u05d9\u05e6\u05d3 \u05de\u05d0\u05d7\u05d9\u05dd \u05d3\u05d9\u05e0\u05e8 \u05d0\u05d9\u05dc\u05d5 \u05db\u05d9\u05e0\u05dd\u05ea\u05d9 \u05de\u05e4\u05d9\u05e8\u05d5\u05ea \u05e2\u05d1\u05d9\u05e8\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1035, 1744, 3758, 1843]}",1,0.0,60,0,completed,"[1035, 1744, 3758, 1843]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,10 או' חורה ממון ולא חזרת דברים כיצד מאחים דינר אילו כינםתי מפירות עבירה
0,2017-07-21T10:29:45.431973,7974,"{""line_text"": ""\u05d7\u05d9\u05dc\u05e7\u05d5 \u05d0\u05d5\u05ea\u05dd \u05dc\u05e2\u05e0\u05d9\u05d9\u05dd \u05e8' \u05de\u05d0\u05d9\u05e8 \u05d4\u05d9\u05d4 \u05e7\u05d5\u05e8\u05d0 \u05d0\u05d5\u05ea\u05df \u05d0\u05d5\u05e1\u05e4\u05d9 \u05e9\u05d1\u05d9\u05e2\u05d9\u05ea \u05e8' \u05d9\u05d4\u05d5\u05d3\u05d4 \u05d4\u05d9\u05d4 \u05e7\u05d5\u05e8\u05d0 \u05d0\u05d5\u05ea\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1032, 1846, 3653, 1950]}",1,0.0,60,0,completed,"[1032, 1846, 3653, 1950]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,חילקו אותם לעניים ר' מאיר היה קורא אותן אוספי שביעית ר' יהודה היה קורא אותו
0,2017-07-21T10:29:45.442769,7975,"{""line_text"": ""\u05dd\u05d5\u05ea\u05e8\u05d9 \u05e9\u05d1\u05d9\u05e2\u05d9\u05ea \u05d5\u05d1\u05db\u05d5\u05dc\u05df \u05d4\u05d9\u05d4 \u05e8' \u05d9\u05d4\u05d5\u05d3\u05d4 \u05d0\u05d5\u05de' \u05d1\u05d6\u05de\u05df \u05e9\u05d9\u05e9 \u05dc\u05d4\u05dd \u05d0\u05d5\u05de\u05e0\u05d5\u05ea \u05d0\u05d7\u05e8\u05ea \u05d4\u05e8\u05d9 \u05d0\u05d9\u05dc\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1031, 1950, 3651, 2055]}",1,0.0,60,0,completed,"[1031, 1950, 3651, 2055]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,םותרי שביעית ובכולן היה ר' יהודה אומ' בזמן שיש להם אומנות אחרת הרי אילו
0,2017-07-21T10:29:45.453588,7976,"{""line_text"": ""\u05dd\u05dd\u05d5\u05dc\u05d9\u05df \u05d5\u05d7\u05d6\u05e8\u05d5 \u05d1\u05d4\u05df \u05d4\u05e8\u05d9 \u05d0\u05d9\u05dc\u05d5 \u05db\u05e9\u05e8\u05d9\u05dd \u05d5\u05d7\u05db\u05de\u05d9\u05dd \u05d0\u05d5\u05de' \u05d1\u05d6\u05de\u05df \u05e9\u05d9\u05e9 \u05dc\u05d4\u05dd \u05d0\u05d5\u05de\u05e0\u05d5\u05ea \u05d0\u05d7\u05e8\u05ea \u05d4\u05e8\u05d9"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1032, 2051, 3651, 2151]}",1,0.0,60,0,completed,"[1032, 2051, 3651, 2151]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,םםולין וחזרו בהן הרי אילו כשרים וחכמים אומ' בזמן שיש להם אומנות אחרת הרי
0,2017-07-21T10:29:45.464857,7977,"{""line_text"": ""\u05d0\u05d9\u05dc\u05d5 \u05dd\u05dd\u05d5\u05dc\u05d9\u05df \u05db\u05de\u05d4 \u05d3\u05d1\u05e8\u05d9\u05dd \u05d0\u05de\u05d5\u05e8\u05d9\u05dd \u05d1\u05e7\u05d9\u05d3\u05d5\u05e9 \u05d4\u05d7\u05d5\u05d3\u05e9 \u05d5\u05d1\u05e2\u05d9\u05d1\u05d5\u05d3 \u05d4\u05d7\u05d5\u05d3\u05e9 \u05d1\u05d3\u05d9\u05e0\u05d9 \u05de\u05de\u05d5\u05e0\u05d5\u05ea"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1034, 2158, 3650, 2256]}",1,0.0,60,0,completed,"[1034, 2158, 3650, 2256]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אילו םםולין כמה דברים אמורים בקידוש החודש ובעיבוד החודש בדיני ממונות
0,2017-07-21T10:29:45.475522,7978,"{""line_text"": ""15\u05d5\u05d1\u05d3\u05d9\u05e0\u05d9 \u05e0\u05e4\u05e9\u05d5\u05ea \u05d0\u05d1\u05dc \u05e2\u05d3\u05d5\u05ea \u05e9\u05d4\u05d0\u05e9\u05d4 \u05db\u05e9\u05d9\u05e8\u05d4 \u05dc\u05d4 \u05d4\u05df \u05d1\u05e9\u05d9\u05d3\u05d9\u05df \u05dc\u05d4: 3 \u05e0\u05d9\u05dd\u05d5 \u05dc\u05d1\u05d3\u05d5 \u05e8' \u05d9\u05d4\u05d5\u05d3\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1038, 2257, 3758, 2357]}",1,0.0,60,0,completed,"[1038, 2257, 3758, 2357]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,15ובדיני נפשות אבל עדות שהאשה כשירה לה הן בשידין לה: 3 ניםו לבדו ר' יהודה
0,2017-07-21T10:29:45.486527,7979,"{""line_text"": ""\u05d0\u05d5\u05de' \u05d7\u05d5\u05e8\u05d2\u05d5 \u05dc\u05d1\u05d3\u05d5: 4\u05d0\u05d9\u05df \u05d3\u05e0\u05d9\u05df \u05dc\u05d0 \u05d6\u05d4 \u05d0\u05ea \u05d6\u05d4 \u05d5\u05dc\u05d0 \u05d6\u05d4 \u05e2\u05dd \u05d6\u05d4 \u05d5\u05dc\u05d0 \u05d6\u05d4 \u05e2\u05dc \u05d6\u05d4 \u05d5\u05dc\u05d0 \u05d5\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1034, 2361, 3650, 2458]}",1,0.0,60,0,completed,"[1034, 2361, 3650, 2458]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אומ' חורגו לבדו: 4אין דנין לא זה את זה ולא זה עם זה ולא זה על זה ולא וה
0,2017-07-21T10:29:45.498025,7980,"{""line_text"": ""\u05d1\u05e4\u05e0\u05d9 \u05d6\u05d4 \u05d4\u05d9\u05d4 \u05d9\u05d5\u05d3\u05e2 \u05dc\u05d5 \u05e2\u05d3\u05d5\u05ea \u05db\u05e9\u05d4\u05d5\u05d0 \u05d7\u05ea\u05e0\u05d5 \u05de\u05d4\u05e8\u05d5 \u05d1\u05d4\u05d5 \u05e2\u05d3 \u05e9\u05d4\u05d5\u05d0 \u05e1\u05d5\u05d7\u05e8 \u05e9\u05d1\u05d9\u05e2\u05d9\u05ea \u05d5\u05d7\u05d6\u05e8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1030, 2462, 3649, 2555]}",1,0.0,60,0,completed,"[1030, 2462, 3649, 2555]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,בפני זה היה יודע לו עדות כשהוא חתנו מהרו בהו עד שהוא סוחר שביעית וחזר
0,2017-07-21T10:29:45.521095,7981,"{""line_text"": ""\u05d1\u05d5 \u05d7\u05e8\u05e9 \u05d5\u05e0\u05ea\u05dd\u05e7\u05d7 \u05dd\u05d5\u05de\u05d0 \u05ea\u05ea\u05e4\u05ea\u05d7 \u05e9\u05d5\u05de\u05d4 \u05d5\u05e0\u05e9\u05ea\u05dd\u05d4 \u05e0\u05db\u05e8\u05d9 \u05d5\u05e0\u05ea\u05e0\u05d9\u05d9\u05e8 \u05e4\u05dd\u05d5\u05dc \u05e2\u05d3 \u05e9\u05dc\u05d0 \u05e0\u05e2\u05e9\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1031, 2566, 3648, 2667]}",1,0.0,60,0,completed,"[1031, 2566, 3648, 2667]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,בו חרש ונתםקח םומא תתפתח שומה ונשתםה נכרי ונתנייר פםול עד שלא נעשה
0,2017-07-21T10:29:45.543458,7982,"{""line_text"": ""\u05d7\u05ea\u05e0\u05d5 \u05d5\u05e0\u05e2\u05e9\u05d4 \u05d7\u05ea\u05e0\u05d9 \u05d5\u05d8\u05e9\u05e0\u05e2\u05e9\u05d4 \u05d7\u05ea\u05e0\u05d9 \u05de\u05d7\u05d4 \u05d1\u05d7\u05d3 \u05e2\u05d3 \u05e9\u05dc\u05d0 \u05e0\u05e2\u05e9\u05d4 \u05e1\u05d5\u05d7\u05e8 \u05e9\u05d1\u05e9\u05d9\u05e8! \u05d5\u05de\u05e9\u05e0\u05e2\u05e9\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1041, 2672, 3650, 2761]}",1,0.0,60,0,completed,"[1041, 2672, 3650, 2761]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_07_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,חתנו ונעשה חתני וטשנעשה חתני מחה בחד עד שלא נעשה סוחר שבשיר! ומשנעשה
0,2017-07-21T10:30:11.478713,7983,"{""line_text"": ""428 \u05e1\u05e0\u05d4\u05d3\u05e8\u05d9\u05df \u05d7 ]7-9[ \u05d8 ]8 -1["", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1608, 642, 3488, 760]}",1,0.0,60,0,completed,"[1608, 642, 3488, 760]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,428 סנהדרין ח ]7-9[ ט ]8 -1[
0,2017-07-21T10:30:11.490780,7984,"{""line_text"": ""\u05d5\u05d0\u05d7\u05d3 \u05e7\u05d5\u05e4\u05e5 \u05dc\u05ea\u05d5\u05da \u05e9\u05d3\u05d4 \u05d7\u05d1\u05d9\u05e8\u05d5 \u05d5\u05d1\u05d0 \u05e2\u05dc \u05d0\u05e9\u05e8! \u05d7\u05d1\u05d9\u05e8\u05d5 \u05e9\u05e0' \u05d5\u05d9\u05de\u05e0\u05e2 \u05e4\u05d5\u05e9\u05e2\u05d9\u05dd \u05d0\u05d5\u05e8\u05e1\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [805, 840, 3485, 948]}",1,0.0,60,0,completed,"[805, 840, 3485, 948]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,ואחד קופץ לתוך שדה חבירו ובא על אשר! חבירו שנ' וימנע פושעים אורסו
0,2017-07-21T10:30:11.502192,7985,"{""line_text"": ""\u05d5\u05d6\u05e8\u05d5\u05e2 \u05e8\u05de\u05d4 \u05d4\u05e9\u05d1\u05e8 \u05e8' \u05de\u05d0\u05d9\u05e8 \u05d0\u05d5\u05d8' \u05e9\u05d9\u05e0\u05d4 \u05d4\u05de\u05e7\u05d5\u05dd \u05de\u05e8\u05d0\u05d4 \u05e4\u05e0\u05d9\u05dd \u05d3\u05e2\u05ea \u05d5\u05e7\u05d5\u05dc \u05de\u05e8\u05d0\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [858, 951, 3486, 1048]}",1,0.0,60,0,completed,"[858, 951, 3486, 1048]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,וזרוע רמה השבר ר' מאיר אוט' שינה המקום מראה פנים דעת וקול מראה
0,2017-07-21T10:30:11.513637,7986,"{""line_text"": ""\u05e4\u05e0\u05d9\u05dd \u05d5\u05d3\u05e2\u05ea \u05de\u05e4\u05e0\u05d9 \u05d4\u05d7\u05de\u05e1\u05e0\u05d9\u05df \u05d5\u05d4\u05d1\u05d6\u05dc\u05e0\u05d9\u05df \u05d5\u05e7\u05d5\u05dc \u05e1\u05e4\u05e0\u05d9 \u05d4\u05e2\u05e8\u05d5\u05ea: 7 \u05d0\u05e8\u05dd \u05e0\u05d1\u05e8\u05d0 \u05d1\u05d0\u05d7\u05e8\u05d5\u05e0\u05d4 \u05d5\u05dc\u05de\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [860, 1047, 3484, 1150]}",1,0.0,60,0,completed,"[860, 1047, 3484, 1150]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,פנים ודעת מפני החמסנין והבזלנין וקול ספני הערות: 7 ארם נברא באחרונה ולמה
0,2017-07-21T10:30:11.525765,7987,"{""line_text"": ""\u05e0\u05d1\u05e8\u05d0 \u05d1\u05d0\u05d7\u05e8\u05d5\u05e0\u05d4 \u05e9\u05dc\u05d0 \u05d9\u05d4\u05d5 \u05d4\u05de\u05d9\u05e0\u05d5\u05df \u05d0\u05d5\u05d8\u05e8\u05d9\u05df \u05e9\u05d5\u05ea\u05e3 \u05d4\u05d9\u05d4 \u05e2\u05de\u05d5 \u05d1\u05de\u05e2\u05e9\u05d4\u05d5: 8\u05e8\u05d1\u05e8 \u05d0\u05d7\u05e8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [853, 1153, 3484, 1253]}",1,0.0,60,0,completed,"[853, 1153, 3484, 1253]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,נברא באחרונה שלא יהו המינון אוטרין שותף היה עמו במעשהו: 8רבר אחר
0,2017-07-21T10:30:11.536553,7988,"{""line_text"": ""\u05dc\u05de\u05d4 \u05e0\u05d1\u05e8\u05d0 \u05d1\u05d0\u05d7\u05e8\u05d5\u05e0\u05d4 \u05e9\u05dc\u05d0 \u05d7\u05d5\u05d5\u05ea \u05d3\u05e2\u05ea\u05d5 \u05e2\u05dc\u05d9\u05d5 \u05d0\u05d5\u05de' \u05dc\u05d5 \u05d9\u05d7\u05d5\u05e9 \u05e7\u05e8\u05de\u05df \u05d1\u05de\u05e2\u05e9\u05d4 \u05d1\u05e8\u05d0\u05e9\u05d9\u05d75"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [795, 1254, 3485, 1357]}",1,0.0,60,0,completed,"[795, 1254, 3485, 1357]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,למה נברא באחרונה שלא חוות דעתו עליו אומ' לו יחוש קרמן במעשה בראשיח5
0,2017-07-21T10:30:11.555143,7989,"{""line_text"": ""\u05d3\u05d1\u05e8 \u05d0\u05d7\u05e8 \u05db\u05d3\u05d9 \u05e9\u05d9\u05db\u05e0\u05e1 \u05dc\u05e1\u05e6\u05e0\u05d4 \u05de\u05d9\u05d3: \u201d\u05d3\u05d1\u05e8 \u05d0\u05d7\u05e8 \u05db\u05d3\u05d9 \u05e9\u05d9\u05db\u05e0\u05e1 \u05dc\u05e1\u05e2\u05d5\u05d3\u05d4 \u05de\u05d9\u05d3 \u05de\u05d5\u05e9\u05dc\u05da"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [850, 1356, 3485, 1449]}",1,0.0,60,0,completed,"[850, 1356, 3485, 1449]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,דבר אחר כדי שיכנס לסצנה מיד: ”דבר אחר כדי שיכנס לסעודה מיד מושלך
0,2017-07-21T10:30:11.567088,7990,"{""line_text"": ""\u05de\u05e9\u05dc \u05dc\u05de\u05d4 \u05d4\u05d3\u05d1\u05e8 \u05d3\u05d5\u05de\u05d4 \u05dc\u05de\u05dc\u05da \u05e9\u05d1\u05e0\u05d4 \u05e4\u05dc\u05d8\u05d9\u05e8\u05d9\u05df \u05d5\u05d4\u05d9\u05e0\u05d1\u05d4 \u05d5\u05d4\u05d7\u05e7\u05d9\u05df \u05e1\u05e2\u05d5\u05d3\u05d4 \u05d5\u05d0\u05d7\u05e8 \u05db\u05da \u05d6\u05d9\u05de\u05df"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [850, 1459, 3483, 1567]}",1,0.0,60,0,completed,"[850, 1459, 3483, 1567]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,משל למה הדבר דומה למלך שבנה פלטירין והינבה והחקין סעודה ואחר כך זימן
0,2017-07-21T10:30:11.577886,7991,"{""line_text"": ""\u05d4\u05d0\u05d6\u05e8\u05d7\u05d9\u05dd \u05d5\u05db\u05df \u05d4\u05d5\u05d0 \u05d0\u05d5' \u05d7\u05db\u05de\u05d5\u05ea \u05e0\u05e9\u05d9\u05dd \u05d1\u05e0\u05d7\u05d4 \u05d1\u05d9\u05ea\u05d4 \u05d7\u05d1\u05de' \u05e0\u05e9' \u05d1\u05d1' \u05d1\u05d9\u05ea\u05d4 \u05d6\u05d4 \u05de\u05dc\u05da"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [848, 1564, 3479, 1663]}",1,0.0,60,0,completed,"[848, 1564, 3479, 1663]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,האזרחים וכן הוא או' חכמות נשים בנחה ביתה חבמ' נש' בב' ביתה זה מלך
0,2017-07-21T10:30:11.592993,7992,"{""line_text"": ""\u05de\u05dc\u05db\u05d9 \u05d4\u05de\u05dc\u05db\u05d9\u05dd \u05d1\u05e8\u05d5\u05da \u05d4\u05d5\u05d0 \u05e9\u05d1\u05e8\u05d0 \u05e2\u05d5\u05dc\u05de\u05d5 \u05d1\u05e9\u05d1\u05e2\u05d4 \u05d1\u05d7\u05db\u05de\u05d4 \u05d7\u05e6\u05d1\u05d4 \u05e2\u05de\u05d6\u05d3\u05d9\u05d4 \u05e9\u05d1\u05e2\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [849, 1667, 3479, 1764]}",1,0.0,60,0,completed,"[849, 1667, 3479, 1764]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,מלכי המלכים ברוך הוא שברא עולמו בשבעה בחכמה חצבה עמזדיה שבעה
0,2017-07-21T10:30:11.604128,7993,"{""line_text"": ""\u05d0\u05d9\u05dc\u05d5 \u05e9\u05d1\u05e2\u05ea \u05d9\u05de\u05d9 \u05d1\u05e8\u05d0\u05e9\u05d9\u05ea \u05d8\u05d1\u05d7\u05d4 \u05d8\u05d1\u05d7\u05d4 \u05de\u05d5\u05e0\u05d4 \u05d9\u05d9\u05e0\u05d4 \u05d0\u05d9\u05dc\u05d5 \u05d9\u05de\u05d9\u05dd \u05d5\u05e0\u05d4\u05e8\u05d5\u05ea \u05d6\u05de\u05d3\u05d1\u05e8\u05d5\u05d710"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [749, 1770, 3479, 1868]}",1,0.0,60,0,completed,"[749, 1770, 3479, 1868]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_12_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אילו שבעת ימי בראשית טבחה טבחה מונה יינה אילו ימים ונהרות זמדברוח10
